task_seed,task_id,acid_type,difficulty,direction,pka_family,true_pair_count,true_concentration_m,initial_volume_ml,initial_ph,target_ph,true_success,strict_success,severe_failure,measured_success,false_stop,steps,overshoots,final_abs_error,total_volume_ml,acid_added_ml,base_added_ml,final_true_ph,final_measured_ph,stop_reason,suite,method,training_seed
920001,164,monoprotic,near,base,single,1,0.1478502061067361,11.828569589028785,6.145,6.54,1,0,0,1,0,2,1,0.06448238942565343,4.45,0.0,4.45,6.6044823894256535,6.6,measured_success,wide_concentration,teacher,0
920001,165,diprotic,near,base,separated,2,0.050389792274152675,9.667588482368853,2.697,3.311,1,1,0,1,0,1,0,0.032025228581875176,1.58,0.0,1.58,3.2789747714181248,3.28,measured_success,wide_concentration,teacher,0
920001,166,monoprotic,medium,acid,single,1,0.018243021570126357,10.72268601376814,3.978,2.124,1,0,0,1,0,3,1,0.07864011924698167,7.09,5.08,2.01,2.0453598807530184,2.05,measured_success,wide_concentration,teacher,0
920001,167,monoprotic,medium,base,single,1,0.2124859798788352,15.64368109434124,8.332,10.26,1,1,0,1,0,7,6,0.031146063788023426,9.78,3.64,6.14,10.228853936211976,10.23,measured_success,wide_concentration,teacher,0
920001,168,triprotic,medium,acid,separated,3,0.036213246485508686,14.256997724959717,3.563,2.718,1,1,0,1,0,1,1,0.03711151420216652,3.71,3.71,0.0,2.6808884857978335,2.68,measured_success,wide_concentration,teacher,0
920001,169,diprotic,medium,acid,separated,2,0.09797883286155752,15.198148819534108,4.017,2.937,1,0,0,1,0,6,0,0.0898321362793495,12.34,12.34,0.0,3.0268321362793493,3.03,measured_success,wide_concentration,teacher,0
920001,170,triprotic,medium,base,overlapping,3,0.01875445783221556,14.865906818192727,4.276,6.27,0,0,0,0,0,50,45,0.18696073208066544,16.71999999999999,8.119999999999996,8.599999999999994,6.456960732080665,6.46,max_steps,wide_concentration,teacher,0
920001,171,triprotic,medium,base,separated,3,0.08120593429662452,13.323128090631677,7.689,8.632,1,1,0,1,0,6,5,0.017334028550054725,4.79,1.59,3.1999999999999997,8.649334028550054,8.65,measured_success,wide_concentration,teacher,0
920001,172,diprotic,medium,base,separated,2,0.24969138297867083,11.25805538520918,2.791,3.546,1,0,0,1,0,14,0,0.09951346560487417,12.709999999999999,0.0,12.709999999999999,3.4464865343951256,3.45,measured_success,wide_concentration,teacher,0
920001,173,monoprotic,medium,acid,single,1,0.0765617670092232,12.305015570115467,5.991,4.684,1,1,0,1,0,2,0,0.028700732410944063,5.54,5.54,0.0,4.712700732410944,4.71,measured_success,wide_concentration,teacher,0
920001,174,monoprotic,far,base,single,1,0.032562840008528014,15.530142944544586,2.396,6.275,0,0,1,0,0,50,45,2.9368449357277253,17.289999999999992,6.339999999999995,10.949999999999996,9.211844935727726,9.21,max_steps,wide_concentration,teacher,0
920001,175,diprotic,medium,acid,separated,2,0.029351606293892062,12.503266635232036,5.009,3.318,1,1,0,1,0,3,2,0.011847591717910166,7.58,5.1899999999999995,2.39,3.3298475917179102,3.33,measured_success,wide_concentration,teacher,0
920001,176,diprotic,far,base,separated,2,0.21420254143761544,12.965987674253661,3.62,5.956,1,0,0,1,0,10,4,0.07251351854710908,16.99,1.36,15.629999999999999,5.883486481452891,5.88,measured_success,wide_concentration,teacher,0
920001,177,diprotic,far,acid,separated,2,0.050909692332218655,11.968477415272435,6.353,3.946,1,1,0,1,0,2,0,0.04125681535329617,7.04,7.04,0.0,3.9872568153532963,3.99,measured_success,wide_concentration,teacher,0
920001,178,triprotic,medium,base,separated,3,0.09610019750449025,12.260356868545177,4.548,6.359,1,0,0,1,0,6,2,0.06287256702679223,12.58,1.7400000000000002,10.84,6.296127432973208,6.3,measured_success,wide_concentration,teacher,0
920001,179,monoprotic,near,base,single,1,0.036297862569559004,11.04767640813982,2.751,2.993,1,1,0,1,0,1,1,0.009044244415514324,0.65,0.0,0.65,3.002044244415514,3.0,measured_success,wide_concentration,teacher,0
920001,180,triprotic,far,acid,separated,3,0.020852593946327533,11.850726463525469,7.465,5.077,1,1,0,1,0,7,5,0.03149798792412284,11.879999999999999,8.04,3.84,5.045502012075877,5.05,measured_success,wide_concentration,teacher,0
920001,181,triprotic,medium,acid,separated,3,0.023578324720263555,15.189553440660081,6.387,4.486,1,0,0,1,0,3,3,0.06474171922296801,8.88,6.28,2.6,4.421258280777032,4.42,measured_success,wide_concentration,teacher,0
920001,182,triprotic,near,base,separated,3,0.018318640824885088,9.173241289417675,6.357,6.879,1,0,0,1,0,9,6,0.08583506654421313,6.58,3.17,3.41,6.793164933455786,6.79,measured_success,wide_concentration,teacher,0
920001,183,triprotic,far,acid,separated,3,0.02938826648698004,12.643295193484077,6.481,3.616,1,1,0,1,0,2,1,0.040146896145224265,9.24,7.58,1.66,3.575853103854776,3.58,measured_success,wide_concentration,teacher,0
920001,184,monoprotic,far,base,single,1,0.10864976285351924,14.801773572963278,6.838,8.953,1,1,0,1,0,15,10,0.0015298080755705712,11.7,4.22,7.4799999999999995,8.951470191924429,8.95,measured_success,wide_concentration,teacher,0
920001,185,diprotic,near,base,separated,2,0.029645658090050205,12.39813358729754,4.158,4.486,1,1,0,1,0,1,0,0.04355278786197747,0.86,0.0,0.86,4.442447212138022,4.44,measured_success,wide_concentration,teacher,0
920001,186,triprotic,near,base,separated,3,0.13080593081611036,12.17349195718157,5.916,6.602,1,0,0,1,0,8,0,0.07095750411264312,6.98,0.0,6.98,6.531042495887357,6.53,measured_success,wide_concentration,teacher,0
920001,187,diprotic,near,base,separated,2,0.12588801348699036,12.00854029481442,1.787,2.01,1,0,0,1,0,3,0,0.08373751811730612,1.3,0.0,1.3,1.9262624818826937,1.93,measured_success,wide_concentration,teacher,0
920001,188,monoprotic,far,base,single,1,0.20674878959870985,15.761194461030197,6.379,9.448,1,1,0,1,0,13,6,0.04250936568740116,27.119999999999997,2.74,24.38,9.4054906343126,9.41,measured_success,wide_concentration,teacher,0
920001,189,diprotic,medium,base,overlapping,2,0.12861038675503403,12.4727382285656,5.395,7.003,1,1,0,1,0,12,6,0.02954664498494708,11.84,5.26,6.579999999999999,6.973453355015053,6.97,measured_success,wide_concentration,teacher,0
920001,190,triprotic,near,acid,separated,3,0.01740698870594637,11.913660851615242,2.02,1.653,1,0,0,1,0,1,0,0.070072131176794,1.88,1.88,0.0,1.723072131176794,1.72,measured_success,wide_concentration,teacher,0
920001,191,triprotic,medium,acid,separated,3,0.09289140989685518,14.935450895276082,8.227,7.013,1,0,0,1,0,6,0,0.08966077804671535,7.640000000000001,7.640000000000001,0.0,7.102660778046715,7.1,measured_success,wide_concentration,teacher,0
920001,192,monoprotic,medium,acid,single,1,0.042016628281115194,13.860110734108293,4.494,2.623,1,0,0,1,0,5,4,0.054247968577506356,9.11,5.510000000000001,3.5999999999999996,2.6772479685775066,2.68,measured_success,wide_concentration,teacher,0
920001,193,triprotic,near,acid,separated,3,0.22110051148479765,9.846564003387888,5.13,4.656,1,0,0,1,0,7,0,0.09307250684220048,4.63,4.63,0.0,4.7490725068422,4.75,measured_success,wide_concentration,teacher,0
920001,194,diprotic,near,acid,separated,2,0.03993409544242588,9.829754396517524,4.215,3.861,1,1,0,1,0,2,1,0.021022217742180604,1.7399999999999998,1.16,0.58,3.8399777822578196,3.84,measured_success,wide_concentration,teacher,0
920001,195,monoprotic,medium,acid,single,1,0.07758463054787613,9.380746237576666,3.524,2.508,1,1,0,1,0,4,3,0.013411707145079,5.54,3.2199999999999998,2.3200000000000003,2.494588292854921,2.49,measured_success,wide_concentration,teacher,0
920001,196,diprotic,medium,base,separated,2,0.021922144640114927,8.526207367128858,3.271,4.536,1,1,0,1,0,3,2,0.04385192828539708,5.75,2.25,3.5,4.4921480717146025,4.49,measured_success,wide_concentration,teacher,0
920001,197,diprotic,medium,acid,separated,2,0.039301288675615845,10.428463774575675,5.328,3.794,1,1,0,1,0,3,1,0.03447700385457031,7.0,4.91,2.09,3.7595229961454297,3.76,measured_success,wide_concentration,teacher,0
920001,198,diprotic,near,base,separated,2,0.1356327035941673,8.428117715124621,5.188,5.459,1,1,0,1,0,1,0,0.04169801033993714,0.71,0.0,0.71,5.4173019896600625,5.42,measured_success,wide_concentration,teacher,0
920001,199,diprotic,near,acid,overlapping,2,0.02410728372185973,13.292708388902154,3.909,3.516,1,1,0,1,0,2,2,0.008382654496138287,1.98,1.57,0.41,3.5243826544961383,3.52,measured_success,wide_concentration,teacher,0
920001,200,diprotic,far,base,separated,2,0.015164303418902203,10.159233209686832,5.536,8.253,0,0,1,0,0,50,45,0.7142055921348884,19.46999999999999,9.679999999999998,9.789999999999994,8.967205592134889,8.97,max_steps,wide_concentration,teacher,0
920001,201,triprotic,medium,base,separated,3,0.01594287567439043,14.775738009844945,3.606,4.592,1,0,0,1,0,2,2,0.08175369646776165,3.81,1.27,2.54,4.510246303532238,4.51,measured_success,wide_concentration,teacher,0
920001,202,monoprotic,medium,acid,single,1,0.058196825648551,11.834835137190627,5.969,4.444,1,1,0,1,0,1,0,0.021589739454797474,4.82,4.82,0.0,4.465589739454797,4.47,measured_success,wide_concentration,teacher,0
920001,203,diprotic,near,acid,overlapping,2,0.03199413370284325,15.547149675160037,3.151,2.725,1,1,0,1,0,1,0,0.0019499485817253692,3.02,3.02,0.0,2.7269499485817255,2.73,measured_success,wide_concentration,teacher,0
920001,204,triprotic,near,base,separated,3,0.19050643053854985,12.080834987480436,5.693,6.315,1,0,0,1,0,5,0,0.09547577445788047,4.85,0.0,4.85,6.21952422554212,6.22,measured_success,wide_concentration,teacher,0
920001,205,diprotic,medium,base,separated,2,0.08966449987445115,11.2969335645092,2.626,3.435,1,0,0,1,0,3,0,0.07710283692867526,3.08,0.0,3.08,3.357897163071325,3.36,measured_success,wide_concentration,teacher,0
920001,206,triprotic,near,base,separated,3,0.09695305563047141,10.684386383432079,6.338,6.635,1,0,0,1,0,2,0,0.054591781321464694,1.11,0.0,1.11,6.580408218678535,6.58,measured_success,wide_concentration,teacher,0
920001,207,triprotic,medium,acid,separated,3,0.1664385604434781,15.698016370826139,2.684,1.781,1,0,0,1,0,3,0,0.07681789972445352,4.63,4.63,0.0,1.8578178997244534,1.86,measured_success,wide_concentration,teacher,0
920001,208,triprotic,near,base,separated,3,0.03276149089595923,8.115393348478218,2.329,3.005,1,1,0,1,0,3,3,0.012582849543299801,3.09,0.88,2.21,3.0175828495432997,3.02,measured_success,wide_concentration,teacher,0
920001,209,monoprotic,far,acid,single,1,0.04596228853465263,11.759855366667093,7.805,5.414,1,1,0,1,0,11,8,0.02798775348189686,12.46,8.43,4.03,5.441987753481897,5.44,measured_success,wide_concentration,teacher,0
920001,210,monoprotic,medium,acid,single,1,0.055493403153504844,12.600794557901349,4.67,3.138,1,1,0,1,0,4,4,0.012284973714589142,8.26,5.51,2.75,3.150284973714589,3.15,measured_success,wide_concentration,teacher,0
920001,211,monoprotic,near,acid,single,1,0.050523818952325585,13.961950574818223,5.689,5.199,1,1,0,1,0,2,0,0.04422763207622715,1.57,1.57,0.0,5.243227632076227,5.24,measured_success,wide_concentration,teacher,0
920001,212,monoprotic,medium,base,single,1,0.028361876756317444,14.906548416392592,6.195,7.966,0,0,0,1,1,10,8,0.10079300716301187,11.969999999999999,5.08,6.89,7.865206992836988,7.87,measured_success,wide_concentration,teacher,0
920001,213,diprotic,near,base,separated,2,0.021084692628439827,9.352988216170628,7.446,8.098,1,1,0,1,0,9,6,0.04698782611450447,8.02,3.9299999999999997,4.09,8.051012173885496,8.05,measured_success,wide_concentration,teacher,0
920001,214,diprotic,near,acid,separated,2,0.025532238836534583,11.489985294876881,3.032,2.672,1,1,0,1,0,3,1,0.021480588866924055,2.85,2.02,0.8300000000000001,2.650519411133076,2.65,measured_success,wide_concentration,teacher,0
920001,215,diprotic,near,base,separated,2,0.19148626414557385,14.333025614403562,5.398,5.654,1,0,0,1,0,8,0,0.09864669047713548,3.77,0.0,3.77,5.555353309522864,5.56,measured_success,wide_concentration,teacher,0
920001,216,triprotic,medium,acid,separated,3,0.03614730069193573,13.543693594662253,6.928,5.292,1,1,0,1,0,3,1,0.0016021078110703968,6.53,5.32,1.21,5.29360210781107,5.29,measured_success,wide_concentration,teacher,0
920001,217,diprotic,medium,acid,separated,2,0.1183125111941269,13.30767515606064,5.912,4.338,1,0,0,1,0,8,1,0.06079777590143198,16.129999999999995,16.129999999999995,0.0,4.277202224098568,4.28,measured_success,wide_concentration,teacher,0
920001,218,diprotic,medium,base,separated,2,0.08269223793344797,11.579440457263527,6.002,7.901,1,0,0,1,0,16,9,0.05847626686988505,13.83,6.14,7.69,7.959476266869885,7.96,measured_success,wide_concentration,teacher,0
920001,219,triprotic,medium,base,separated,3,0.1360255562580972,14.852148140981777,3.377,4.595,1,0,0,1,0,9,0,0.08543672449301365,12.21,0.0,12.21,4.509563275506986,4.51,measured_success,wide_concentration,teacher,0
920001,220,diprotic,near,base,separated,2,0.03220801904698539,8.906000270744284,3.175,3.776,1,1,0,1,0,3,3,0.03218008715707388,2.7600000000000002,0.79,1.9700000000000002,3.8081800871570737,3.81,measured_success,wide_concentration,teacher,0
920001,221,monoprotic,far,acid,single,1,0.022868376419164876,14.480980155865531,8.717,5.471,1,1,0,1,0,13,9,0.027781180936402805,18.93,10.91,8.02,5.443218819063597,5.44,measured_success,wide_concentration,teacher,0
920001,222,diprotic,far,acid,separated,2,0.027320091427364007,8.962440972659333,6.212,3.463,1,1,0,1,0,8,6,0.02552823073216537,13.48,8.81,4.670000000000001,3.4885282307321654,3.49,measured_success,wide_concentration,teacher,0
920001,223,monoprotic,near,base,single,1,0.166655292053337,13.709991093297845,8.546,8.92,1,0,0,1,0,6,0,0.07853813988097436,3.51,0.0,3.51,8.841461860119026,8.84,measured_success,wide_concentration,teacher,0
920001,224,triprotic,near,acid,separated,3,0.05310958440157777,8.040199210376226,5.932,5.4,1,0,0,1,0,3,2,0.06787072564491226,4.02,2.29,1.73,5.467870725644913,5.47,measured_success,wide_concentration,teacher,0
920001,225,monoprotic,near,acid,single,1,0.09590868634443991,9.722481093659422,8.811,8.364,1,0,0,1,0,3,0,0.06280980802569758,1.99,1.99,0.0,8.426809808025698,8.43,measured_success,wide_concentration,teacher,0
920001,226,triprotic,near,base,separated,3,0.09619093364927561,11.344116120986286,8.053,8.68,1,1,0,1,0,3,3,0.03867565983588861,2.88,0.82,2.06,8.718675659835888,8.72,measured_success,wide_concentration,teacher,0
920001,227,monoprotic,far,base,single,1,0.023815295627499816,11.485691038313277,2.905,5.172,1,0,0,1,0,12,9,0.05775161895662695,17.84,7.999999999999999,9.84,5.229751618956627,5.23,measured_success,wide_concentration,teacher,0
920001,228,monoprotic,near,acid,single,1,0.04845895823806583,12.741374475189977,2.502,1.88,1,1,0,1,0,1,1,0.028020313638064565,2.17,2.17,0.0,1.8519796863619353,1.85,measured_success,wide_concentration,teacher,0
920001,229,monoprotic,medium,base,single,1,0.02029277520864811,12.358936725327656,5.992,7.299,1,1,0,1,0,9,6,0.007393353683872839,8.25,3.8899999999999997,4.36,7.2916066463161275,7.29,measured_success,wide_concentration,teacher,0
920001,230,monoprotic,medium,acid,single,1,0.0677305618973536,8.159216610920112,5.817,4.366,1,0,0,1,0,5,3,0.08104081629458726,8.3,5.89,2.41,4.284959183705412,4.28,measured_success,wide_concentration,teacher,0
920001,231,monoprotic,near,acid,single,1,0.19824676682140352,9.105439827912315,7.617,7.121,1,0,0,1,0,3,0,0.07164618556421765,4.09,4.09,0.0,7.192646185564218,7.19,measured_success,wide_concentration,teacher,0
920001,232,monoprotic,near,acid,single,1,0.05837907384537116,13.802188144967712,6.334,5.711,1,0,0,1,0,2,0,0.08336556139825113,2.0100000000000002,2.0100000000000002,0.0,5.794365561398251,5.79,measured_success,wide_concentration,teacher,0
920001,233,monoprotic,far,base,single,1,0.21040072030889756,15.257224553616012,2.426,6.051,1,1,0,1,0,16,8,0.02262147615519261,33.74,2.1900000000000004,31.55,6.0283785238448075,6.03,measured_success,wide_concentration,teacher,0
920001,234,triprotic,near,base,overlapping,3,0.05976039573131855,11.457830975197517,5.499,6.076,1,0,0,1,0,5,3,0.08101867400821394,3.55,1.68,1.87,6.157018674008214,6.16,measured_success,wide_concentration,teacher,0
920001,235,monoprotic,near,acid,single,1,0.1294029525863329,10.949490275590135,4.171,3.61,1,1,0,1,0,2,0,0.04724246131720067,2.83,2.83,0.0,3.6572424613172005,3.66,measured_success,wide_concentration,teacher,0
920001,236,diprotic,near,acid,separated,2,0.08218437602594113,11.567314372127917,5.382,4.685,1,0,0,1,0,5,1,0.05806622779877291,7.270000000000001,5.300000000000001,1.9700000000000002,4.626933772201227,4.63,measured_success,wide_concentration,teacher,0
920001,237,monoprotic,medium,base,single,1,0.044894938326593074,13.253118691843401,3.024,4.161,1,1,0,1,0,12,8,0.006687721088802334,7.5,3.4399999999999995,4.0600000000000005,4.154312278911197,4.15,measured_success,wide_concentration,teacher,0
920001,238,diprotic,near,base,separated,2,0.14981034557334708,10.541639198810927,3.505,4.055,1,0,0,1,0,6,0,0.08595526716010049,4.459999999999999,0.0,4.459999999999999,3.9690447328398992,3.97,measured_success,wide_concentration,teacher,0
920001,239,monoprotic,far,acid,single,1,0.020823250680420416,11.922112180030021,8.474,6.474,1,1,0,1,0,13,7,0.0005151014685988997,14.34,8.059999999999999,6.280000000000001,6.473484898531401,6.47,measured_success,wide_concentration,teacher,0
920001,240,diprotic,near,base,overlapping,2,0.19895871854814173,11.77739574992333,3.853,4.376,1,1,0,1,0,2,1,0.025047828999974264,4.33,0.0,4.33,4.401047828999975,4.4,measured_success,wide_concentration,teacher,0
920001,241,monoprotic,near,acid,single,1,0.017971196211265823,12.404858230897908,2.613,1.976,1,0,0,1,0,1,1,0.09956035555543208,2.15,2.15,0.0,1.876439644444568,1.88,measured_success,wide_concentration,teacher,0
920001,242,monoprotic,medium,acid,single,1,0.0580871443838464,12.573394105781682,3.864,3.032,1,0,0,1,0,1,1,0.07689848493089535,3.08,3.08,0.0,2.9551015150691047,2.96,measured_success,wide_concentration,teacher,0
920001,243,monoprotic,medium,base,single,1,0.18483298005436433,15.005989520300739,5.561,6.89,1,0,0,1,0,13,0,0.09265779393891638,16.650000000000002,0.0,16.650000000000002,6.797342206061083,6.8,measured_success,wide_concentration,teacher,0
920001,244,diprotic,far,base,separated,2,0.08171587721509802,12.802006865817809,3.859,7.75,1,1,0,1,0,9,4,0.0070466478899398055,20.919999999999998,1.4000000000000001,19.52,7.74295335211006,7.74,measured_success,wide_concentration,teacher,0
920001,245,triprotic,medium,base,separated,3,0.15913126390652585,9.315548631803932,4.201,5.094,1,0,0,1,0,8,0,0.08093875820650975,8.15,0.0,8.15,5.0130612417934906,5.01,measured_success,wide_concentration,teacher,0
920001,246,diprotic,near,acid,separated,2,0.12816826800132716,15.371736882853394,2.502,1.923,1,1,0,1,0,3,0,0.04549797530588506,7.069999999999999,7.069999999999999,0.0,1.968497975305885,1.97,measured_success,wide_concentration,teacher,0
920001,247,monoprotic,near,acid,single,1,0.028907994718069596,9.28572275961351,6.268,5.572,1,1,0,1,0,7,5,0.008594117102334486,4.53,2.41,2.12,5.563405882897666,5.56,measured_success,wide_concentration,teacher,0
920001,248,monoprotic,medium,base,single,1,0.017769225166200782,12.773902935020368,2.945,4.884,1,1,0,1,0,14,8,0.009491140404428222,15.280000000000001,6.840000000000001,8.44,4.874508859595572,4.87,measured_success,wide_concentration,teacher,0
920001,249,diprotic,near,acid,separated,2,0.023019207020075767,12.70007979311392,5.281,4.678,1,1,0,1,0,2,1,0.007730733465234785,3.12,2.08,1.04,4.670269266534765,4.67,measured_success,wide_concentration,teacher,0
920001,250,diprotic,far,acid,overlapping,2,0.023142208490584935,10.520583575922432,4.58,2.4,1,0,0,1,0,4,3,0.0532344308091246,9.370000000000001,5.88,3.49,2.3467655691908753,2.35,measured_success,wide_concentration,teacher,0
920001,251,triprotic,near,base,overlapping,3,0.02660001136601804,14.95387239909883,2.676,2.955,1,0,0,1,0,2,0,0.09996938212786954,1.16,0.0,1.16,2.8550306178721305,2.86,measured_success,wide_concentration,teacher,0
920001,252,diprotic,medium,acid,separated,2,0.018271096121481024,14.256893598298007,2.712,1.629,1,0,0,1,0,2,0,0.05864021277020148,5.08,5.08,0.0,1.6876402127702015,1.69,measured_success,wide_concentration,teacher,0
920001,253,monoprotic,medium,base,single,1,0.21387290322521244,14.554105943267095,2.413,4.378,1,1,0,1,0,7,0,0.0408453415856993,20.48,0.0,20.48,4.337154658414301,4.34,measured_success,wide_concentration,teacher,0
920001,254,monoprotic,medium,base,single,1,0.109975821936422,12.572819542900827,6.245,7.724,1,1,0,1,0,4,1,0.013231659919846095,9.72,0.32,9.4,7.737231659919846,7.74,measured_success,wide_concentration,teacher,0
920001,255,monoprotic,near,base,single,1,0.06673450086954527,15.761238462018298,4.763,5.276,1,1,0,1,0,2,0,0.04398570062046048,2.52,0.0,2.52,5.232014299379539,5.23,measured_success,wide_concentration,teacher,0
920001,256,monoprotic,medium,base,single,1,0.06798071287534146,12.889883402982724,3.033,3.877,1,0,0,1,0,2,0,0.09042555007478992,2.56,0.0,2.56,3.78657444992521,3.79,measured_success,wide_concentration,teacher,0
920001,257,monoprotic,near,acid,single,1,0.015624685159281023,14.656865635498281,7.247,6.873,1,0,0,1,0,5,4,0.06086649451886661,2.33,1.23,1.1,6.933866494518867,6.93,measured_success,wide_concentration,teacher,0
920001,258,diprotic,medium,base,separated,2,0.017989976500242075,10.135059364909253,3.865,4.752,1,0,0,1,0,3,2,0.07311330914074343,4.78,1.8699999999999999,2.91,4.678886690859256,4.68,measured_success,wide_concentration,teacher,0
920001,259,diprotic,near,base,separated,2,0.07284117287736956,9.563311587980541,5.379,5.704,1,0,0,1,0,1,0,0.07648625899337613,0.86,0.0,0.86,5.627513741006624,5.63,measured_success,wide_concentration,teacher,0
920001,260,monoprotic,medium,base,single,1,0.20552281765657857,11.90477911855908,6.868,8.535,1,1,0,1,0,7,2,0.0054936195852342,12.870000000000001,0.29,12.580000000000002,8.529506380414766,8.53,measured_success,wide_concentration,teacher,0
920001,261,diprotic,medium,base,overlapping,2,0.0850650163794464,9.220789261459656,2.295,3.258,0,0,0,1,1,6,0,0.10096438957943654,7.42,0.0,7.42,3.1570356104205635,3.16,measured_success,wide_concentration,teacher,0
920001,262,diprotic,medium,acid,overlapping,2,0.018459868855744493,10.528811531830263,4.305,2.997,0,0,0,1,1,2,1,0.1011333877226761,5.64,3.76,1.88,2.895866612277324,2.9,measured_success,wide_concentration,teacher,0
920001,263,monoprotic,medium,base,single,1,0.06625138603730368,9.225775847806293,5.844,7.006,1,0,0,1,0,8,6,0.0865541753607264,11.57,4.909999999999999,6.66,6.919445824639274,6.92,measured_success,wide_concentration,teacher,0
920001,264,diprotic,far,base,separated,2,0.02084508563527674,10.34462893091344,4.269,6.698,1,1,0,1,0,12,9,0.012015144310298709,19.11,8.559999999999999,10.549999999999999,6.710015144310299,6.71,measured_success,wide_concentration,teacher,0
920001,265,triprotic,far,base,separated,3,0.07346394542192553,8.891597730104,5.002,8.349,1,0,0,1,0,13,8,0.07140700016577384,19.11,5.090000000000001,14.02,8.277592999834226,8.28,measured_success,wide_concentration,teacher,0
920001,266,monoprotic,near,acid,single,1,0.04299581277778592,8.238115578400418,5.173,4.775,1,1,0,1,0,4,2,0.02596267190463486,2.34,1.3,1.04,4.800962671904635,4.8,measured_success,wide_concentration,teacher,0
920001,267,monoprotic,medium,acid,single,1,0.198855226208577,10.852529254713478,3.062,1.614,1,0,0,1,0,10,0,0.069163040099953,20.26,20.26,0.0,1.683163040099953,1.68,measured_success,wide_concentration,teacher,0
920001,268,monoprotic,near,acid,single,1,0.1021050178721104,11.482434782970582,9.089,8.735,1,0,0,1,0,2,0,0.07708357800936838,1.2999999999999998,1.2999999999999998,0.0,8.812083578009368,8.81,measured_success,wide_concentration,teacher,0
920001,269,diprotic,medium,base,overlapping,2,0.02805684387004741,15.513053403444456,4.496,6.317,1,0,0,1,0,11,7,0.052654737380128935,10.870000000000001,3.59,7.28,6.369654737380129,6.37,measured_success,wide_concentration,teacher,0
920001,270,monoprotic,medium,base,single,1,0.019301407515462325,10.118715357066144,3.813,5.243,1,1,0,1,0,9,6,0.008756654030857902,11.09,5.03,6.06,5.234243345969142,5.23,measured_success,wide_concentration,teacher,0
920001,271,monoprotic,far,acid,single,1,0.12018608450219007,9.516074015452126,6.793,4.272,1,1,0,1,0,5,2,0.014992119951454441,10.870000000000001,10.55,0.32,4.286992119951455,4.29,measured_success,wide_concentration,teacher,0
920001,272,diprotic,medium,base,separated,2,0.048165562755104224,13.866631862873415,3.928,5.08,1,1,0,1,0,2,0,0.03578967283899104,4.859999999999999,0.0,4.859999999999999,5.044210327161009,5.04,measured_success,wide_concentration,teacher,0
920001,273,triprotic,near,acid,separated,3,0.04077658924347707,9.421051606563859,5.756,5.44,1,0,0,1,0,2,2,0.052063554079828656,1.71,1.14,0.57,5.492063554079829,5.49,measured_success,wide_concentration,teacher,0
920001,274,triprotic,medium,acid,separated,3,0.11676249305705377,14.985747586133224,6.41,5.486,1,0,0,1,0,5,0,0.08148023897453616,6.29,6.29,0.0,5.567480238974536,5.57,measured_success,wide_concentration,teacher,0
920001,275,monoprotic,medium,base,single,1,0.08594517970288856,11.347558447675134,4.846,6.475,1,0,0,1,0,12,8,0.09957243553844641,11.879999999999999,5.42,6.46,6.375427564461553,6.38,measured_success,wide_concentration,teacher,0
920001,276,triprotic,medium,acid,separated,3,0.015048437138414285,11.189826663022558,4.209,3.309,1,1,0,1,0,6,3,0.030770393708252186,6.800000000000001,3.91,2.89,3.278229606291748,3.28,measured_success,wide_concentration,teacher,0
920001,277,diprotic,far,base,separated,2,0.015135728009474457,12.034989383964849,4.867,8.242,1,1,0,1,0,11,7,0.03044334809458249,20.619999999999997,9.040000000000001,11.579999999999998,8.272443348094583,8.27,measured_success,wide_concentration,teacher,0
920001,278,monoprotic,medium,base,single,1,0.03908314084977203,8.887840299849996,7.192,7.909,1,1,0,1,0,3,1,0.036251722354763594,7.0,3.01,3.99,7.945251722354763,7.95,measured_success,wide_concentration,teacher,0
920001,279,monoprotic,far,base,single,1,0.03220694734897502,11.534448799638096,5.035,7.806,1,0,0,1,0,10,7,0.0686929801532683,13.05,4.87,8.18,7.874692980153268,7.87,measured_success,wide_concentration,teacher,0
920001,280,monoprotic,medium,acid,single,1,0.02263600245663618,13.317935291565199,5.288,4.227,1,0,0,1,0,6,4,0.06287198040384467,6.09,3.6799999999999997,2.41,4.289871980403845,4.29,measured_success,wide_concentration,teacher,0
920001,281,monoprotic,far,base,single,1,0.017159737853583067,12.767247297218917,8.22,11.282,1,1,0,1,0,5,3,0.010253498023125474,11.82,5.02,6.8,11.292253498023126,11.29,measured_success,wide_concentration,teacher,0
920001,282,monoprotic,medium,base,single,1,0.20711460231423193,12.903885648829666,7.653,8.756,1,1,0,1,0,4,2,0.007302413155027665,4.74,0.12,4.62,8.748697586844973,8.75,measured_success,wide_concentration,teacher,0
920001,283,triprotic,far,base,separated,3,0.11768210615462707,10.734329826975497,3.326,6.391,1,0,0,1,0,8,0,0.06842232383735158,22.220000000000002,0.0,22.220000000000002,6.322577676162648,6.32,measured_success,wide_concentration,teacher,0
920001,284,triprotic,far,base,overlapping,3,0.020989830727716822,10.707016332291744,4.575,6.765,0,0,0,0,0,50,47,0.24798550493548976,15.539999999999992,7.079999999999996,8.459999999999996,7.0129855049354894,7.01,max_steps,wide_concentration,teacher,0
920001,285,diprotic,medium,acid,separated,2,0.07684178088054582,8.31360498082563,5.108,4.029,1,1,0,1,0,3,1,0.037461830423011655,3.6399999999999997,2.76,0.88,3.9915381695769883,3.99,measured_success,wide_concentration,teacher,0
