"method","particle_count","benchmark_seed","task_seed","task_id","step_index","before_true_ph","before_measured_ph","target_ph","action_reagent","requested_volume_ml","actual_volume_ml","true_ph_after","measured_ph_after","observe_time_ms","recommend_time_ms","total_decision_time_ms","next_action_stop","next_action_reason","next_action_reagent","next_action_volume_ml"
"pf_1000","1000","555","1000555","1422","5","10.59747101414608","10.6","4.202","acid","0.9","0.9","3.7142510198867695","3.71","19.4452","35.2989","54.7441","0","running","base","0.45"
"pf_1000","1000","555","1000555","1422","6","3.7142510198867695","3.71","4.202","base","0.45","0.45","4.063855031632302","4.06","25.1373","42.0159","67.1532","0","running","base","0.37"
"pf_1000","1000","555","1000555","1422","7","4.063855031632302","4.0600000000000005","4.202","base","0.37","0.37","9.223082413810062","9.22","17.3398","39.5698","56.9096","0","running","acid","0.18"
"pf_1000","1000","555","1000555","1422","8","9.223082413810062","9.22","4.202","acid","0.18","0.18","4.382405986044343","4.38","16.4266","34.228","50.6546","0","running","acid","0.18"
"pf_1000","1000","555","1000555","1422","9","4.382405986044343","4.38","4.202","acid","0.18","0.18","4.076643834519228","4.08","16.3162","30.8938","47.21","0","running","base","0.09"
"pf_1000","1000","555","1000555","1422","10","4.076643834519228","4.08","4.202","base","0.09","0.09","4.203359076847391","4.2","9.5724","0.0423","9.6147","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","1579","1","5.187","5.19","5.963","base","4.33","4.33","6.089208253891476","6.09","18.3986","2.5854","20.984","0","running","acid","0.24"
"pf_1000","1000","555","1000555","1579","2","6.089208253891476","6.09","5.963","acid","0.24","0.24","6.05382111972607","6.05","9.3013","0.0569","9.3582","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","1737","1","6.024","6.0200000000000005","3.5","acid","5.97","5.97","1.420075777599533","1.42","30.7395","35.5735","66.313","0","running","base","2.98"
"pf_1000","1000","555","1000555","1737","2","1.420075777599533","1.42","3.5","base","2.98","2.98","1.86022153149107","1.86","9.9701","29.9886","39.9587","0","running","base","2.98"
"pf_1000","1000","555","1000555","1737","3","1.86022153149107","1.86","3.5","base","2.98","2.98","6.016988988011288","6.02","9.546","33.0677","42.6137","0","running","acid","1.49"
"pf_1000","1000","555","1000555","1737","4","6.016988988011288","6.0200000000000005","3.5","acid","1.49","1.49","2.400376045493693","2.4","10.0987","31.8595","41.9582","0","running","base","0.74"
"pf_1000","1000","555","1000555","1737","5","2.400376045493693","2.4","3.5","base","0.74","0.74","3.2874333126011077","3.29","10.3675","32.0282","42.3957","0","running","base","0.44"
"pf_1000","1000","555","1000555","1737","6","3.2874333126011077","3.29","3.5","base","0.44","0.44","5.705859895945249","5.71","14.0445","31.7402","45.7847","0","running","acid","0.22"
"pf_1000","1000","555","1000555","1737","7","5.705859895945249","5.71","3.5","acid","0.22","0.22","5.21045191016127","5.21","9.7256","37.614","47.3396","0","running","acid","0.22"
"pf_1000","1000","555","1000555","1737","8","5.21045191016127","5.21","3.5","acid","0.22","0.22","3.3041255966899454","3.3","17.8212","32.0115","49.8327","0","running","base","0.11"
"pf_1000","1000","555","1000555","1737","9","3.3041255966899454","3.3000000000000003","3.5","base","0.11","0.11","4.212367785294218","4.21","13.6353","35.0152","48.6505","0","running","acid","0.05"
"pf_1000","1000","555","1000555","1737","10","4.212367785294218","4.21","3.5","acid","0.05","0.05","3.6179659270734987","3.62","12.9096","31.1505","44.0601","0","running","acid","0.05"
"pf_1000","1000","555","1000555","1737","11","3.6179659270734987","3.62","3.5","acid","0.05","0.05","3.347141635059261","3.35","11.083","31.6345","42.7175","0","running","base","0.02"
"pf_1000","1000","555","1000555","1737","12","3.347141635059261","3.35","3.5","base","0.02","0.02","3.4377961471323673","3.44","9.822","0.0412","9.8632","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","1895","1","2.566","2.57","4.682","base","5.08","5.08","12.090165791713321","12.09","28.7439","29.599","58.3429","0","running","acid","2.54"
"pf_1000","1000","555","1000555","1895","2","12.090165791713321","12.09","4.682","acid","2.54","2.54","3.791298602181544","3.79","12.2467","29.5208","41.7675","0","running","base","1.27"
"pf_1000","1000","555","1000555","1895","3","3.791298602181544","3.79","4.682","base","1.27","1.27","11.657608254448697","11.66","12.7366","31.3419","44.0785","0","running","acid","0.63"
"pf_1000","1000","555","1000555","1895","4","11.657608254448697","11.66","4.682","acid","0.63","0.63","11.226950720729874","11.23","16.0215","30.6603","46.6818","0","running","acid","0.63"
"pf_1000","1000","555","1000555","1895","5","11.226950720729874","11.23","4.682","acid","0.63","0.63","3.816590344464907","3.82","9.8692","30.002","39.8712","0","running","base","0.31"
"pf_1000","1000","555","1000555","1895","6","3.816590344464907","3.8200000000000003","4.682","base","0.31","0.31","10.455549003709766","10.46","9.9102","30.1446","40.0548","0","running","acid","0.15"
"pf_1000","1000","555","1000555","1895","7","10.455549003709766","10.46","4.682","acid","0.15","0.15","4.296933657237375","4.3","15.4643","31.6419","47.1062","0","running","base","0.07"
"pf_1000","1000","555","1000555","1895","8","4.296933657237375","4.3","4.682","base","0.07","0.07","5.148783969932197","5.15","14.0964","37.9649","52.0613","0","running","acid","0.03"
"pf_1000","1000","555","1000555","1895","9","5.148783969932197","5.15","4.682","acid","0.03","0.03","4.5918522424104005","4.59","9.8849","0.0419","9.9268","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","2053","1","8.833","8.83","5.15","acid","7.6","7.6","2.1995510583045252","2.2","29.4091","30.5438","59.9529","0","running","base","3.8"
"pf_1000","1000","555","1000555","2053","2","2.1995510583045252","2.2","5.15","base","3.8","3.8","7.842326627324528","7.84","16.7849","32.2253","49.0102","0","running","acid","1.9"
"pf_1000","1000","555","1000555","2053","3","7.842326627324528","7.84","5.15","acid","1.9","1.9","7.129644389011737","7.13","9.4408","30.0191","39.4599","0","running","acid","1.9"
"pf_1000","1000","555","1000555","2053","4","7.129644389011737","7.13","5.15","acid","1.9","1.9","2.34459907994927","2.34","10.2297","41.5154","51.7451","0","running","base","0.95"
"pf_1000","1000","555","1000555","2053","5","2.34459907994927","2.34","5.15","base","0.95","0.95","3.0267277734913813","3.03","9.8027","34.2131","44.0158","0","running","base","0.95"
"pf_1000","1000","555","1000555","2053","6","3.0267277734913813","3.0300000000000002","5.15","base","0.95","0.95","7.12964279540563","7.13","16.7043","42.5597","59.264","0","running","acid","0.47"
"pf_1000","1000","555","1000555","2053","7","7.12964279540563","7.13","5.15","acid","0.47","0.47","6.604293778217421","6.6","9.6733","35.385","45.0583","0","running","acid","0.47"
"pf_1000","1000","555","1000555","2053","8","6.604293778217421","6.6000000000000005","5.15","acid","0.47","0.47","3.0723570109365923","3.07","9.7504","30.2126","39.963","0","running","base","0.23"
"pf_1000","1000","555","1000555","2053","9","3.0723570109365923","3.0700000000000003","5.15","base","0.23","0.23","4.145415969889555","4.15","9.8959","29.8021","39.698","0","running","base","0.23"
"pf_1000","1000","555","1000555","2053","10","4.145415969889555","4.15","5.15","base","0.23","0.23","6.58347381137259","6.58","12.6743","48.5964","61.2707","0","running","acid","0.11"
"pf_1000","1000","555","1000555","2053","11","6.58347381137259","6.58","5.15","acid","0.11","0.11","6.254191577809632","6.25","10.1668","35.7972","45.964","0","running","acid","0.11"
"pf_1000","1000","555","1000555","2053","12","6.254191577809632","6.25","5.15","acid","0.11","0.11","4.402731332842986","4.4","12.9718","30.1421","43.1139","0","running","base","0.05"
"pf_1000","1000","555","1000555","2053","13","4.402731332842986","4.4","5.15","base","0.05","0.05","5.85307234713243","5.85","9.7628","39.441","49.2038","0","running","acid","0.02"
"pf_1000","1000","555","1000555","2053","14","5.85307234713243","5.8500000000000005","5.15","acid","0.02","0.02","5.558399380998816","5.56","12.6946","31.1928","43.8874","0","running","acid","0.02"
"pf_1000","1000","555","1000555","2053","15","5.558399380998816","5.5600000000000005","5.15","acid","0.02","0.02","4.8370125454452495","4.84","13.4012","39.8113","53.2125","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","16","4.8370125454452495","4.84","5.15","base","0.01","0.01","5.291866114289487","5.29","9.8278","30.2794","40.1072","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","17","5.291866114289487","5.29","5.15","acid","0.01","0.01","4.837165182387249","4.84","9.7181","40.9234","50.6415","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","18","4.837165182387249","4.84","5.15","base","0.01","0.01","5.291901506157924","5.29","15.0986","30.9999","46.0985","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","19","5.291901506157924","5.29","5.15","acid","0.01","0.01","4.837317715770917","4.84","9.9502","31.8687","41.8189","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","20","4.837317715770917","4.84","5.15","base","0.01","0.01","5.291936890093332","5.29","11.5422","38.4131","49.9553","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","21","5.291936890093332","5.29","5.15","acid","0.01","0.01","4.837470145735923","4.84","9.5109","30.7586","40.2695","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","22","4.837470145735923","4.84","5.15","base","0.01","0.01","5.2919722660993695","5.29","9.4436","31.1599","40.6035","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","23","5.2919722660993695","5.29","5.15","acid","0.01","0.01","4.837622472420561","4.84","11.8012","33.5515","45.3527","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","24","4.837622472420561","4.84","5.15","base","0.01","0.01","5.292007634180036","5.29","9.4473","30.1843","39.6316","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","25","5.292007634180036","5.29","5.15","acid","0.01","0.01","4.837774695964196","4.84","9.3847","30.6952","40.0799","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","26","4.837774695964196","4.84","5.15","base","0.01","0.01","5.292042994339413","5.29","10.8804","33.3431","44.2235","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","27","5.292042994339413","5.29","5.15","acid","0.01","0.01","4.837926816504675","4.84","9.4692","29.707","39.1762","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","28","4.837926816504675","4.84","5.15","base","0.01","0.01","5.292078346581","5.29","9.795","29.6487","39.4437","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","29","5.292078346581","5.29","5.15","acid","0.01","0.01","4.838078834180472","4.84","9.86","29.727","39.587","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","30","4.838078834180472","4.84","5.15","base","0.01","0.01","5.292113690908812","5.29","9.7134","31.4982","41.2116","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","31","5.292113690908812","5.29","5.15","acid","0.01","0.01","4.838230749129405","4.84","9.6052","30.5188","40.124","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","32","4.838230749129405","4.84","5.15","base","0.01","0.01","5.292149027326623","5.29","14.0682","30.2582","44.3264","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","33","5.292149027326623","5.29","5.15","acid","0.01","0.01","4.838382561489018","4.84","9.5888","30.575","40.1638","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","34","4.838382561489018","4.84","5.15","base","0.01","0.01","5.292184355838401","5.29","11.3742","31.2106","42.5848","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","35","5.292184355838401","5.29","5.15","acid","0.01","0.01","4.838534271396371","4.84","9.7437","32.9467","42.6904","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","36","4.838534271396371","4.84","5.15","base","0.01","0.01","5.292219676448056","5.29","9.4457","32.5194","41.9651","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","37","5.292219676448056","5.29","5.15","acid","0.01","0.01","4.838685878988873","4.84","9.6273","30.6393","40.2666","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","38","4.838685878988873","4.84","5.15","base","0.01","0.01","5.292254989159106","5.29","9.6321","29.4881","39.1202","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","39","5.292254989159106","5.29","5.15","acid","0.01","0.01","4.838837384403201","4.84","9.4513","32.2621","41.7134","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","40","4.838837384403201","4.84","5.15","base","0.01","0.01","5.292290293975615","5.29","9.7212","45.2885","55.0097","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","41","5.292290293975615","5.29","5.15","acid","0.01","0.01","4.83898878777563","4.84","10.6917","37.5137","48.2054","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","42","4.83898878777563","4.84","5.15","base","0.01","0.01","5.292325590901434","5.29","10.3081","29.5152","39.8233","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","43","5.292325590901434","5.29","5.15","acid","0.01","0.01","4.839140089242564","4.84","9.3639","29.5238","38.8877","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","44","4.839140089242564","4.84","5.15","base","0.01","0.01","5.292360879940384","5.29","9.7629","30.0951","39.858","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","45","5.292360879940384","5.29","5.15","acid","0.01","0.01","4.839291288939764","4.84","9.517","30.8895","40.4065","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","46","4.839291288939764","4.84","5.15","base","0.01","0.01","5.292396161096242","5.29","9.9671","30.3591","40.3262","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","47","5.292396161096242","5.29","5.15","acid","0.01","0.01","4.83944238700321","4.84","9.6751","29.9721","39.6472","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","48","4.83944238700321","4.84","5.15","base","0.01","0.01","5.29243143437286","5.29","9.6162","32.6571","42.2733","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2053","49","5.29243143437286","5.29","5.15","acid","0.01","0.01","4.839593383567802","4.84","9.8634","35.6435","45.5069","0","running","base","0.01"
"pf_1000","1000","555","1000555","2053","50","4.839593383567802","4.84","5.15","base","0.01","0.01","5.292466699773978","5.29","9.8302","0.0439","9.8741","1","max_steps","","0.0"
"pf_1000","1000","555","1000555","2211","1","3.477","3.48","5.51","base","5.79","5.79","6.771296251496981","6.77","32.9905","37.3215","70.312","0","running","acid","2.31"
"pf_1000","1000","555","1000555","2211","2","6.771296251496981","6.7700000000000005","5.51","acid","2.31","2.31","5.4470560901403555","5.45","22.5146","0.0594","22.574","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","2369","1","6.754","6.75","7.719","base","2.52","2.52","7.6784233881922574","7.68","35.4311","0.0663","35.4974","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","2526","1","3.126","3.13","4.733","base","4.02","4.02","3.433610431388475","3.43","23.5502","2.5501","26.1003","0","running","base","3.02"
"pf_1000","1000","555","1000555","2526","2","3.433610431388475","3.43","4.733","base","3.02","3.02","3.740821631602228","3.74","11.0206","36.7952","47.8158","0","running","base","2.64"
"pf_1000","1000","555","1000555","2526","3","3.740821631602228","3.74","4.733","base","2.64","2.64","4.233432077104196","4.23","20.4018","2.8114","23.2132","0","running","base","1.12"
"pf_1000","1000","555","1000555","2526","4","4.233432077104196","4.23","4.733","base","1.12","1.12","4.845063940144058","4.85","29.6572","42.852","72.5092","0","running","acid","0.56"
"pf_1000","1000","555","1000555","2526","5","4.845063940144058","4.8500000000000005","4.733","acid","0.56","0.56","4.445942522087028","4.45","10.769","2.5342","13.3032","0","running","base","0.28"
"pf_1000","1000","555","1000555","2526","6","4.445942522087028","4.45","4.733","base","0.28","0.28","4.603426557430014","4.6","15.8988","4.0026","19.9014","0","running","base","0.28"
"pf_1000","1000","555","1000555","2526","7","4.603426557430014","4.6000000000000005","4.733","base","0.28","0.28","4.845246650722878","4.85","9.7006","2.5185","12.2191","0","running","acid","0.14"
"pf_1000","1000","555","1000555","2526","8","4.845246650722878","4.8500000000000005","4.733","acid","0.14","0.14","4.708451912633283","4.71","19.2589","0.041","19.2999","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","2684","1","4.521","4.5200000000000005","6.299","base","5.69","5.69","12.381606908739727","12.38","31.4018","43.6445","75.0463","0","running","acid","2.84"
"pf_1000","1000","555","1000555","2684","2","12.381606908739727","12.38","6.299","acid","2.84","2.84","11.852340310200983","11.85","18.3557","33.4237","51.7794","0","running","acid","2.84"
"pf_1000","1000","555","1000555","2684","3","11.852340310200983","11.85","6.299","acid","2.84","2.84","4.52650667217047","4.53","16.6048","31.0188","47.6236","0","running","base","1.41"
"pf_1000","1000","555","1000555","2684","4","4.52650667217047","4.53","6.299","base","1.41","1.41","10.290851290232158","10.29","16.0724","36.4725","52.5449","0","running","acid","0.7"
"pf_1000","1000","555","1000555","2684","5","10.290851290232158","10.290000000000001","6.299","acid","0.7","0.7","4.906720956778248","4.91","9.6524","33.0586","42.711","0","running","base","0.35"
"pf_1000","1000","555","1000555","2684","6","4.906720956778248","4.91","6.299","base","0.35","0.35","5.268378041487395","5.27","9.4301","29.6997","39.1298","0","running","base","0.35"
"pf_1000","1000","555","1000555","2684","7","5.268378041487395","5.2700000000000005","6.299","base","0.35","0.35","10.267214315350042","10.27","12.9376","29.4819","42.4195","0","running","acid","0.17"
"pf_1000","1000","555","1000555","2684","8","10.267214315350042","10.27","6.299","acid","0.17","0.17","5.6770861146101605","5.68","12.2517","29.608","41.8597","0","running","base","0.08"
"pf_1000","1000","555","1000555","2684","9","5.6770861146101605","5.68","6.299","base","0.08","0.08","6.1520150642681415","6.15","15.7493","31.0041","46.7534","0","running","base","0.08"
"pf_1000","1000","555","1000555","2684","10","6.1520150642681415","6.15","6.299","base","0.08","0.08","10.16246604537664","10.16","9.5372","30.9856","40.5228","0","running","acid","0.04"
"pf_1000","1000","555","1000555","2684","11","10.16246604537664","10.16","6.299","acid","0.04","0.04","7.677244675605209","7.68","18.3218","30.6199","48.9417","0","running","acid","0.04"
"pf_1000","1000","555","1000555","2684","12","7.677244675605209","7.68","6.299","acid","0.04","0.04","6.152026811965776","6.15","9.5374","30.0167","39.5541","0","running","base","0.02"
"pf_1000","1000","555","1000555","2684","13","6.152026811965776","6.15","6.299","base","0.02","0.02","6.442817122961266","6.44","10.0644","30.4031","40.4675","0","running","acid","0.01"
"pf_1000","1000","555","1000555","2684","14","6.442817122961266","6.44","6.299","acid","0.01","0.01","6.2737637133882345","6.27","9.48","0.0421","9.5221","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","2842","1","4.391","4.39","3.18","acid","4.29","4.29","2.9781107938581375","2.98","30.2303","2.5744","32.8047","0","running","base","0.37"
"pf_1000","1000","555","1000555","2842","2","2.9781107938581375","2.98","3.18","base","0.37","0.37","3.1292591858551635","3.13","9.3766","0.0398","9.4164","1","measured_success","","0.0"
"pf_1000","1000","555","1000555","3000","1","4.228","4.23","2.343","acid","5.09","5.09","1.6505508563652147","1.65","29.278","30.82","60.098","0","running","base","1.63"
"pf_1000","1000","555","1000555","3000","2","1.6505508563652147","1.6500000000000001","2.343","base","1.63","1.63","2.0364686230261544","2.04","9.5766","31.3654","40.942","0","running","base","0.87"
"pf_1000","1000","555","1000555","3000","3","2.0364686230261544","2.04","2.343","base","0.87","0.87","2.4672571241730337","2.47","9.5715","30.9765","40.548","0","running","acid","0.34"
"pf_1000","1000","555","1000555","3000","4","2.4672571241730337","2.47","2.343","acid","0.34","0.34","2.2732947858044836","2.27","10.3269","0.0601","10.387","1","measured_success","","0.0"
